ID,NAME,E_NAME,TVAL,SVAL,PVAL,AP_RATE,DEPTH,RARITY,WEIGHT,COST,SIZE_LOWER,SIZE_UPPER,BASE_AC,BASE_EV,BASE_DAMAGE,PLUS_HIT,PLUS_DAM,PLUS_AC,PLUS_EV,FLAGS,ADD_CREATURE_TRAITS,DESCRIPTION,E_DESCRIPTION,COMMENT
128,『草薙之剣』,'Kusanagi-no-tsurugi',23,20,3,100,50,20,120,123456,0,0,0,0,4d4,15,15,0,0,STEALTH|DEX|RES_NETHER|RES_DISEN|RES_FEAR|RES_ACID|RES_ELEC|RES_FIRE|RES_COLD|ACTIVATE|SLAY_EVIL|SLAY_ANIMAL|SLAY_DEMON|SLAY_DRAGON|SEE_INVIS|REGEN|BLESSED|LITE|SHOW_MODS,,三種の神器の一つ。出雲の国で素戔嗚尊(すさのおのみこと)により見出され、後に日本武尊(やまとたけるのみこと)の剣となる。使う者を様々な危機から守る霊力が備わっている。,,"# The Multi-Hued Dragon Scale Mail 'Razorback'# Was (-2) INT | WIS | STEALTH | HIDE_TYPE, (-3) to hit, 30 pounds (?)#J0# 日本語化#J0# (コメント)#J0##J0#(都々目)#J0#＊Razorbackには1.ながすくじら 2.野生の豚 3.とがった背 と云う意味があるそう#J0#です。とがった背～ステゴサウルスと云うことで、こういう風にしてみました(笑)。#J0#"
129,『剣竜の鎧』,'Razorback',38,6,0,100,90,9,500,400000,0,17,40,0,2d4,-4,0,25,0,RES_FIRE|RES_COLD|RES_POIS|RES_LITE|RES_DARK|RES_ACID|LITE|SEE_INVIS|AGGRAVATE|FREE_ACT|IM_ELEC|ACTIVATE,,様々な色彩が凝縮した重厚なドラゴンの鱗で作られた鎧だ。怒りのエネルギーを脈打ち、着るものは荒々しい稲光のエネルギーを直に感じる。,"A massive suit of heavy dragon scales deeply saturated with many colors.  It throbs with angry energies, and you feel the raw elemental might of untamed Lightning as you put it on.","# The Power Dragon Scale Mail 'Bladeturner'# Was (-3) DEX | HIDE_TYPE, (-4) to hit, 50 pounds (?)#J0# 日本語化"
130,『刀返し』,'Bladeturner',38,30,0,100,95,3,600,500000,0,13,50,0,2d4,-8,0,35,0,HOLD_LIFE|REGEN|RES_ACID|RES_FIRE|RES_COLD|RES_ELEC|RES_POIS|LEVITATION|RES_NETHER|RES_NEXUS|RES_CHAOS|RES_LITE|RES_DARK|RES_SHARDS|RES_SOUND|RES_DISEN|RES_BLIND|RES_CONF|IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|ACTIVATE,,あらゆる色彩の鱗に被われたアダマンタイトの鎧で、完璧にコントロールされた地、水、火、風および霊的な力が調和し渾然一体となり、輝く護光となってこの鎧を包んでいる。,"A suit of adamant, set with scales of every color, surrounded in a nimbus of perfectly untramelled yet inextricably intermingled and utterly mastered powers elemental and ethereal.",
131,インカヌスの,of Incanus,36,2,3,100,50,40,20,100000,0,12,2,0,0d0,0,0,20,0,INT|WIS|SEARCH|HIDE_TYPE|LEVITATION|ACTIVATE|SUST_INT|SUST_WIS|FREE_ACT|SEE_INVIS|DEC_MANA|RES_ACID|RES_ELEC|RES_FIRE|RES_COLD,,南方ではインカヌスの名で知られる大賢者ガンダルフのローブだ。様々なエレメントから身を護るこのローブのおかげで、南の熱暑、北の氷結、ドル・グルドゥアの酸の沼でさえも、かの挑戦的なマイアの任務を妨げる事はなかったのだ。,"The robe of the great wizard Gandalf, also known as Incanus in the lands of the South. It is proof against elements, for neither the heat of the South, nor the ice of the North, nor the acidy pits of Dol Guldur were able to hold back the defiant Maia in the pursuit of his mission ",
132,ヌメノールの,of Numenor,33,12,3,100,60,15,40,50000,0,11,0,0,1d1,0,0,15,0,INT|DEX|CHR|HIDE_TYPE|RES_SHARDS|RES_SOUND|RES_LITE|LITE,,古のヌメノールの王達が用いていた重厚な黄金の王冠で、知恵を授け敵を退ける素晴らしい宝石が取りつけられている。,"A crown of massive gold, set with wondrous jewels of thought and warding, worn by the kings of ancient Numenor.",
133,フーリン王の,of Hurin,22,10,3,100,30,30,180,120000,0,11,0,0,2d6,10,12,2,0,CON|BLOWS|HIDE_TYPE|BRAND_ACID|SHOW_MODS|SLAY_TROLL|SLAY_DEMON|ACTIVATE,,「最後にただ一人フーリンが残った。かれは盾を捨て、両手に鉞を掴んで振り回した。鉞はゴズモグを護衛するトロルたちの黒い血を流す度に血煙を上げ、フーリンは一人斬る毎に「アウレ　エントゥルヴァ！　昼再び来らん！」と叫んだと歌に歌われている。七十度彼はこの叫びを上げた。しかし遂にかれはモルゴスの命令により生きながら捕らえられた。」(J.R.R.トールキン、田中明子訳、シルマリルの物語),"""Hurin [...] wielded the axe two-handed, and it is sung that the axe smoked in the black blood of the troll-guard of Gothmog, until it withered, and each time that he slew Hurin cried 'Aure entuluva! Day shall come again!'. Seventy times he uttered that cry, but they took him at last alive, by the command of Morgoth...""",
134,バック郷の,of Buckland,19,2,3,100,40,35,20,50000,0,0,0,0,2d1,19,15,0,0,SPEED|XTRA_MIGHT|RES_FEAR|RES_BLIND|RES_CONF|SHOW_MODS|XTRA_RES_OR_POWER,,このスリングは暗闇と混乱のただ中に於いてさえ驚くほど明晰な思考を可能にし、弾を恐ろしく強力に撃つことができる。,"A sling granting extraordinary clarity of mind amidst darkness and confusion, and which hurls shot with deadly speed.",
135,ドワーフ王アザガルの,of Azaghal,23,5,0,100,15,30,30,40000,0,0,0,0,2d5,12,14,0,0,KILL_DRAGON|ESP_DRAGON|IM_FIRE|XTRA_RES_OR_POWER,,かつて、ニアナイスにおいてドワーフ達がグラウルングの猛攻撃を食い止める際、アザガル王は邪竜に踏み潰される刹那、この短い刃を竜の腹部に突き刺した。この刃に残る竜の祖の黒き血は近づく全てのドラゴンにかつての恐怖を思い起こさせるのである。,"At the Nirnaeth the Dwarves stayed the onslaught of Glaurung, and Azaghal their lord drove this short blade into the drake's belly before he was trampled underfoot. The black blood of the Father of Dragons now serves as a rememberance for all dragons that come near it. ",
136,『ミュルニール』,'Mjollnir',21,8,4,100,30,30,150,100000,0,0,0,0,5d3,3,15,0,0,BRAND_ELEC|IM_ELEC|STR|DEX|THROW|SLAY_GIANT,,この有名な投げハンマーは北欧の神トールのもので、敵に対して振るえば、稲妻とともに雷鳴が響きわたる。,"The famous throwing hammer of the Norse god Thor, it crackles with lightning as you swing it at your opponents. ",
137,『ゴルン・ノヴァ』,'Goln Nova',23,16,2,100,30,50,150,100000,0,0,0,0,2d5,15,15,0,0,STR|DEX|HIDE_TYPE|FORCE_WEAPON|SHOW_MODS|RIDING|KILL_DEMON,,かつて魔導都市サイラーグを破壊つくした魔獣、ザナッファー。それを滅ぼしたといわれるのが、この伝説の武器である。持つ者の、意思の力を刃と成して、魔族すらも両断する。(神坂一、スレイヤーズ5「白銀の魔獣」),,
138,上級王ギル=ガラドの,of Gil-Galad,34,10,4,100,70,4,100,65000,0,0,10,0,1d2,0,0,20,0,LITE|CHR|RES_ELEC|RES_ACID|HIDE_TYPE|REFLECT|SUST_WIS|SUST_CHR|ACTIVATE,,ノルドールの最後の上級王、ギル=ガラドの伝説の盾だ。彼はバラド=ドゥアの門まで敵を討ち破って進み、ゴルゴロスの地にさえ光をもたらした。「天が広野の無数の星は、その銀の盾に、映りたり。」,"The legendary shield of Gil-Galad, who fought his way to the gates of the Dark Tower, and with whom came light even to Gorgoroth.",
139,『ウィンブロウズ』,'Winblows',21,13,-4,100,30,20,500,0,0,0,0,0,8d6,0,30,0,0,STEALTH|INT|WIS|AGGRAVATE|CURSED|HEAVY_CURSE|SHOW_MODS|CHAOTIC|IMPACT|SPEED|RANDOM_CURSE0,,マイクロンフトによって作られたもので、重くて破壊力がある。使用する者に災いをもたらす。,,
140,『シルバーチャリオッツ』,'Silver Chariot',23,7,2,100,30,15,75,100000,0,0,0,0,2d6,17,12,0,0,DEX|BLOWS|SLAY_EVIL|SLAY_UNDEAD|SLAY_ORC|SLAY_DEMON|FREE_ACT|SEE_INVIS|SHOW_MODS|RES_DARK|RES_DISEN|SPEED,,,,
141,プラチナイェンダー印エクスプレスカード,& Platinum Yendorian Express Card~,50,0,3,100,127,1,2,1000000,0,12,0,0,1d1,15,15,25,0,STR|INT|WIS|DEX|CON|CHR|SPEED|STEALTH|HIDE_TYPE|ACTIVATE|HOLD_LIFE|FREE_ACT|SEE_INVIS|TELEPATHY|LEVITATION|SLOW_DIGEST|REGEN|SEARCH|LITE|WARNING|INSTA_ART|QUESTITEM|FULL_NAME,,,,
142,『ウォーパルブレード』,'Worpal Blade',23,17,2,100,50,5,150,100,0,0,0,0,5d5,32,32,0,0,TY_CURSE|AGGRAVATE|DRAIN_EXP|INFRA|NO_TELE|NO_MAGIC|HIDE_TYPE,,最強の剣とそっくりだ。,It is a look-alike for the strongest sword!,
143,ボロミアの,of Boromir,40,18,2,100,30,60,2,25000,0,0,0,0,0d0,0,8,0,0,SHOW_MODS|HIDE_TYPE|SUST_STR|RES_FEAR|ACTIVATE|INSTA_ART,,黄金と黒鋼の無数のより糸で編み上げられた重厚な金の首飾りで、大きな金の猟犬の装飾が両端に取り付けられている。,"A massive golden torque, made of innumerable strands of gold and steel intermingled, with great golden hounds set at either end.",
144,『村正』,'Muramasa',23,20,2,100,60,200,200,1000000,0,0,0,0,10d5,0,0,-20,0,HIDE_TYPE|BLOWS|VORPAL|VAMPIRIC|SLAY_HUMAN|SHOW_MODS|SPEED|ACTIVATE|RES_DISEN|NO_TELE|DRAIN_EXP|AGGRAVATE|RES_DARK|RES_NETHER|TY_CURSE,,「魔物に遭うては魔物を斬り、神に遭うては神を斬る。」伝説の刀匠村正が全身全霊を込めて鍛えたこの妖刀は数え切れない人間の血を啜ってきた。その刃は血に飢え、常に獲物を求めている。,,
145,『龍争虎鬪』,of Xiaolong,21,4,3,100,45,14,30,100000,0,0,0,0,4d3,20,10,10,0,STEALTH|SUST_STR|SUST_DEX|SUST_CON|SPEED|RES_FIRE|BRAND_FIRE|SLAY_ANIMAL|SLAY_DRAGON|RES_FEAR|FREE_ACT|REGEN|SHOW_MODS|HIDE_TYPE,,伝説の格闘家の霊力が宿った強力なヌンチャクだ。拳法を操る者が手にすれば自らの体の一部のように操ることができ、素手の時と同じくらい素早い攻撃が可能だ。,,
146,『石仮面』,'Stone Mask',32,5,3,100,60,66,75,0,0,10,5,0,1d3,8,8,-10,0,STR|CON|INFRA|HIDE_TYPE|SHOW_MODS|RES_CONF|RES_NETHER|RES_COLD|RES_POIS|RES_DARK|RES_FEAR|SEE_INVIS|ACTIVATE|DRAIN_EXP|SH_COLD|HOLD_LIFE|LEVITATION|REGEN,,装備した者を吸血鬼に変えてしまうというディオの石仮面だ。,,
147,飛行,of Laputa,39,9,2,100,60,60,10,60000,0,0,0,0,1d1,0,0,0,0,INT|CHR|SPEED|ACTIVATE|LEVITATION|HOLD_LIFE|INSTA_ART,,浮遊の力を与えてくれる青く仄光る宝石だ。,,
148,『与一の弓』,of Yoichi,19,13,4,100,35,30,40,30000,0,0,0,0,0d0,40,13,0,0,DEX|HIDE_TYPE|SEE_INVIS|XTRA_MIGHT|SHOW_MODS,,「与一鏑を取つて番ひ、能つ引いてひやうと放つ。小兵といふ条、十二束三伏、弓はつよし、鏑は浦響くほどに長鳴して、過たず扇の要ぎは一寸ばかり置いて、ひいふつとぞ射切つたる。」(平家物語)。那須与一の弓は狙いを外す事はない。,,
149,八尺,'Yasaka-no-Magatama',40,19,3,100,65,50,3,90000,0,,,0,,,,,0,INT|CHR|SEARCH|HIDE_TYPE|SEE_INVIS|FREE_ACT|ACTIVATE|RES_FIRE|RES_COLD|RES_ELEC|INSTA_ART,,,,
150,『斬鉄剣』,'Zantetsuken',23,20,2,100,30,25,120,80000,0,0,0,0,10d4,17,21,0,0,STR|DEX|VORPAL|TUNNEL|SHOW_MODS,,鋼をも切り裂く、切れ味抜群の日本刀だ。,,
151,八咫,'Yata-no-Kagami',34,50,3,100,65,65,50,150000,0,0,0,0,1d1,0,0,18,0,INSTA_ART|ACTIVATE|SEE_INVIS|REFLECT|LITE|INFRA|INT|WIS|TELEPATHY|HOLD_LIFE|HIDE_TYPE,,,,
152,武蔵坊弁慶の,of Benkei,22,9,4,100,40,20,400,98765,0,0,0,0,3d6,5,23,5,0,STR|CON|SLAY_EVIL|SLAY_UNDEAD|SLAY_ORC|SLAY_TROLL|RES_FEAR|FREE_ACT|REGEN|SHOW_MODS,,後に義経に仕えた怪僧・武蔵坊弁慶は、この大薙刀を得物に武力を振るい、五条大橋の上で999本の刀を狩った。,,
153,射手バルド王の黒い,of Bard,17,10,0,100,35,35,2,5000,0,0,0,0,8d4,30,19,0,0,KILL_DRAGON|INSTA_ART|SHOW_MODS,,後に王となる湖の街の陰気面バルドが龍を射抜いた伝説の黒い矢だ。彼が龍を射抜いたこの矢は歌に唄われ語り継がれている。,"Dealiest of arrows, imbued with elemental strength, this shaft is feared especially by the wyrmkin.",# The Blade of Chaos 'Soulcrusher'
154,『ソウルクラッシュ』,'Soulcrusher',23,30,4,100,70,25,180,250000,0,0,0,0,6d5,20,15,0,0,SLAY_DEMON|STR|CON|SLAY_UNDEAD|BRAND_FIRE|SLAY_HUMAN|SUST_STR|FREE_ACT|RES_ACID|RES_DISEN|RES_FIRE|RES_COLD|RES_CHAOS|SEE_INVIS|TELEPATHY|AGGRAVATE|DRAIN_EXP|SHOW_MODS|CHAOTIC|CURSED|HEAVY_CURSE|LITE,,,,# The Long Sword of Falis
155,至高神ファリスの,of Falis,23,17,5,100,70,25,130,80000,0,0,0,0,2d5,20,15,0,0,KILL_DEMON|STR|KILL_EVIL|KILL_UNDEAD|BRAND_FIRE|KILL_TROLL|KILL_ORC|FREE_ACT|RES_FIRE|RES_ACID|RES_COLD|RES_ELEC|SUST_STR|SEE_INVIS|SHOW_MODS|LITE|BLESSED,,,,
156,『フランテング』,'Hrunting',23,25,4,100,30,90,250,100000,0,0,0,0,4d6,13,21,0,0,STR|HIDE_TYPE|VORPAL|SLAY_DRAGON|KILL_GIANT|FREE_ACT|LITE|LEVITATION|SHOW_MODS,,剛力無双のデンマークの英雄王ベーオウルフが巨人族から奪い、最後の戦いではこの剣によって竜を退治した。,,
157,『如意金葹棒重一万三千五百斤』,'Nyoi-bou',21,16,5,100,80,70,500,300000,0,0,0,0,7d7,5,25,10,0,STR|SLAY_EVIL|SEE_INVIS|RIDING,,,,
158,アヌビス神の,of Anubis,23,20,4,100,30,90,120,200000,0,0,0,0,3d4,28,22,-30,0,DEX|CHAOTIC|CURSED|HEAVY_CURSE|TUNNEL|AGGRAVATE|BLOWS|RES_CONF|RES_CHAOS|RES_FEAR|RES_DISEN|NO_TELE,,,,
159,太公望の,of Taikobo,22,40,0,100,10,150,30,10000,0,0,0,0,1d1,0,0,0,0,ACTIVATE|INSTA_ART,,太公望はこの釣り竿を用いて釣りを楽しむのが日課であったが、結局は彼自身が周の文王に釣られてしまったのであった。,,#The Long Sword 'Gurenki'
160,『紅蓮姫』,'Gurenki',23,17,2,100,60,150,130,100000,0,0,0,0,4d5,-10,25,0,0,VORPAL|VAMPIRIC|SLAY_EVIL|KILL_DEMON|ESP_DEMON|AGGRAVATE|LITE|CON,,彼女は史上最強の破妖刀だ。朱金に輝く刀身で魔性の心臓をつらぬき、その命を食べつくす。,,
161,『蜻蛉切』,'Tonbo giri',22,7,3,100,35,70,350,250000,0,0,0,0,4d9,6,23,10,0,STR|DEX|HIDE_TYPE|SEARCH|FREE_ACT|SLAY_HUMAN|SLAY_TROLL|SLAY_GIANT|SLAY_ANIMAL|SLAY_ORC|RES_FIRE|RES_COLD|RES_ELEC|RES_ACID|RES_FEAR|SHOW_MODS|RIDING,,徳川四天王の１人本多忠勝の愛用の槍だ。その切れ味は穂先に止まった蜻蛉が切れて落ちるほどである。,,
162,ジョーンズ博士の,of Dr. Jones,21,2,1,100,8,5,30,18000,0,0,0,0,1d6,16,13,0,0,INT|WIS|LEVITATION|SHOW_MODS|ACTIVATE|SEE_INVIS,,,,# The Spear 'GaeBolg'
163,『ガエボルグ』,'GaeBolg',22,2,4,100,45,90,80,150000,0,0,0,0,3d6,16,18,0,0,STR|DEX|HIDE_TYPE|THROW|BRAND_ELEC|SLAY_EVIL|SLAY_GIANT|RES_ELEC|RES_LITE|RES_DARK|LITE|SEE_INVIS|RES_BLIND|SHOW_MODS|RIDING,,ケルトの英雄クーフーリンの、海竜の骨から削られた長槍だ。つねに目映く発せられるその閃光は敵の目をくらまし、逆に所有者の視力を守る。,,# The Trident of Arryu-Chien-Kun
164,顕聖二郎真君の,of Arryu-Chien-Kun,22,5,2,100,30,45,70,120000,0,0,0,0,2d8,12,16,0,0,WIS|DEX|HIDE_TYPE|SLAY_DRAGON|SLAY_DEMON|SLAY_ANIMAL|FREE_ACT|HOLD_LIFE|RES_COLD|RES_NEXUS|SEE_INVIS|SLOW_DIGEST|REGEN|ACTIVATE|BLESSED|SHOW_MODS|RIDING|ESP_ANIMAL,,仙名を清源妙道真君、神仙族きっての武神である二郎真君の三尖刀だ。彼は悪竜や魔神、自然の妖魔を多数討伐した。,,
165,ガラスの靴,Pair~ of Glass Slippers,30,2,-3,100,40,40,20,40000,0,0,0,0,1d1,0,0,0,0,DEX|HIDE_TYPE|SUST_CHR|STEALTH|SPEED|RES_LITE|RES_DARK|RES_NEXUS|RES_NETHER|RES_CHAOS|LITE|FULL_NAME,,,,
166,水戸黄門の,of Mito Koumon,40,20,2,100,30,80,3,100000,0,,,0,,,,,0,INT|WIS|CHR|SEARCH|INFRA|SEE_INVIS|ACTIVATE|HIDE_TYPE|INSTA_ART,,毎週月曜日の20:45に絶大な力を発揮するらしい。,,
167,『噛尾刀』,'Tailbiter',23,16,1,100,20,20,150,35000,0,0,0,0,2d5,18,9,0,0,CON|SEARCH|BLOWS|SLAY_EVIL|KILL_DRAGON|ESP_DRAGON|SHOW_MODS,,「…その名も有名なカウディモルダクス剣、つまり物語の本などでおなじみの、あの俗にいわゆる噛尾刀であるぞ。…竜が５マイル以内に近付くと、さやの中にはおさまっていないのじゃ。これが勇者の手ににぎられれば、いかなる竜もたちうちはできんという剣じゃぞ。」(J.R.R.トールキン、吉田新一訳、農夫ジャイルズの冒険),,
168,農夫ジャイルズの,of Giles,37,2,-2,100,20,20,200,30000,0,10,12,0,1d4,-2,0,18,0,STEALTH|RES_FIRE|RES_CHAOS|RES_NEXUS|RES_COLD|HIDE_TYPE,,「むかし南の国からりっぱな本物の鎖かたびらを買えなかった者は、革のシャツに鉄の輪を縫い付けて、それでがまんしたということを聞いたことがある。ひとつその手でやってみることにするか！」(J.R.R.トールキン、吉田新一訳、農夫ジャイルズの冒険),,
169,『拍子木』,'Hyousi-gi',21,4,3,100,25,5,15,808,0,0,0,0,1d2,-3,-7,6,0,SEARCH|ACTIVATE|SHOW_MODS|HIDE_TYPE,,角柱二本の互いの端が、細い縄で結ばれている。武器としては見るからに貧相だが、 防火をその任とする衛士たちが使った、由緒正しい武器だといわれている。,,
170,『纏』,'Matoi',21,7,3,100,40,5,100,808,0,0,0,0,1d7,-5,10,3,0,STR|CHR|RES_FIRE|ACTIVATE,,消火作業にあたって、士気を鼓舞すべく振りたてられた杖だ。杖の先に隊のマーク入りの円盤があり、その下側から長い帯状の飾りが幾本ものびている。この杖は隊の象徴であり、最も勇気あるものが扱うとされた。,,
171,二天一流開祖宮本武蔵の,of Musashi,23,20,3,100,50,15,120,60000,0,0,0,0,3d4,28,17,0,0,DEX|HIDE_TYPE|SUST_DEX|SHOW_MODS,,名高き二天一流の創始者、宮本武蔵が使っていた大刀だ。戦いにおいては右に大刀、左に小刀を持って振るったという。,"It is the katana of the famed creator of the dual sword technique, Miyamoto Musashi, and wielded with his right hand in combat.",
172,二天一流開祖宮本武蔵の,of Musashi,23,13,3,100,50,5,90,60000,0,0,0,0,2d4,28,17,0,0,DEX|HIDE_TYPE|SUST_DEX|SHOW_MODS,,名高き二天一流の創始者、宮本武蔵が使っていた小刀だ。戦いにおいては右に大刀、左に小刀を持って振るったという。,"It is the wakizashi of the famed creator of the dual sword technique, Miyamoto Musashi, and wielded with his left hand in combat.",
173,『神罰の鉄球』,'Iron ball',21,6,-6,100,45,40,666,66666,0,0,0,0,25d4,-30,0,20,0,SPEED|STEALTH|WIS|IMPACT|SHOW_MODS|HIDE_TYPE|CURSED|HEAVY_CURSE,,不信心者の足にくくりつけられ、その動きを阻害する。重いが武器としても使えない事はない。,,#英語名は適当です。エルリックサーガ８「薔薇の復讐」より。
174,『すばやき刺』,'Quickthorn',23,7,3,100,30,15,55,75000,0,0,0,0,1d7,27,9,0,0,DEX|BLOWS|SLAY_DEMON|RIDING|FREE_ACT|SEE_INVIS|SHOW_MODS|RES_CHAOS|RES_DISEN,,復讐のため、三姉妹を探して時間流を旅する＜薔薇＞と呼ばれる女性の剣だ。恐るべき速度と狙いをはずさぬ正確さを秘めている。『小さき刺』と対を成している。,,#英語名は適当です。エルリックサーガ８「薔薇の復讐」より。
175,『小さき刺』,'Littlethorn',23,5,3,100,20,6,30,22500,0,0,0,0,1d5,18,6,0,0,INT|CHR|REGEN|SLAY_EVIL|RES_NEXUS|FREE_ACT|SEE_INVIS|SHOW_MODS,,復讐のため、三姉妹を探して時間流を旅する＜薔薇＞と呼ばれる女性の剣だ。『すばやき刺』と対を成している。,,#N:*:『カレイドウルフ』#N:*:『カラドヴォルヒ』#N:*:『キャリバーン』
176,『エクスカリバー』,'Excalibur',23,17,3,100,50,180,130,300000,0,0,0,0,5d5,21,19,5,0,WIS|CHR|SUST_WIS|SUST_CHR|VORPAL|TUNNEL|RIDING|SLAY_EVIL|SLAY_UNDEAD|SLAY_DEMON|RES_SHARDS|RES_FEAR|BLESSED|HOLD_LIFE|SEE_INVIS|WARNING|SHOW_MODS,,「妖精郷にて鍛えられし我はいや高き刃なりて、相応しき王の佩刀とならん」（トマス・マロリー、アーサー王の死）,,
177,『エクスカリパー』,'Excalipur',23,17,-3,100,50,30,130,0,0,0,0,0,5d5,-50,-50,-5,0,WIS|CHR|TY_CURSE|AGGRAVATE|DRAIN_EXP|SHOW_MODS|THROW,,「なんだこれは！最強の剣じゃないのか！？」（FINAL FANTASY V）,,
178,怪力サムソンの,of Samson,21,1,3,100,10,20,50,40000,0,0,0,0,2d4,8,10,0,0,STR|CON|RES_FEAR|SEE_INVIS|SLAY_EVIL|SLAY_UNDEAD,,怪力サムソンがペルシア人兵士の包囲を撃ち破ったときに使っていた棍棒。骨でできているために軽く、その聖なる力は邪悪なモンスターを打ち払う。,,
179,『エクスカリバー・ジュニア』,'Excalibur Jr.',23,8,2,100,35,15,80,60000,0,0,0,0,2d6,3,5,0,0,BLOWS|SLAY_UNDEAD|SLAY_DRAGON|SLAY_ANIMAL|RES_FIRE|RES_FEAR|BLESSED|SLOW_DIGEST|SHOW_MODS,,かの宝剣エクスカリバーに似た作りの、少し小型の剣だ。自分のことを「E.J.」と呼び、ごくたまに話もする。蜘蛛と対峙すると、恐れのあまりプリンのようにぷるぷると震える。,,
180,ハラドの,of Harad,19,24,-2,100,60,120,200,35000,0,0,0,0,4d1,18,18,-44,0,WIS|STEALTH|XTRA_SHOTS|XTRA_MIGHT|AGGRAVATE|RES_LITE|RES_DARK|HIDE_TYPE|SHOW_MODS|TY_CURSE,,裏切りの危険を冒す勇気のある者が用いる真鍮製の大きな弩弓であり、アームに張られた輝く鋼鉄製の弦からは高速かつ力強い矢が放たれる。,A great brazen arbalest with arms of gleaming steel shooting quarrels with speed and power for those brave enough to risk betrayal.,
181,適当な,of halfheart,21,63,7,100,127,1,50,1000000,0,0,0,0,1d77,22,22,10,0,STR|DEX|SUST_STR|SUST_DEX|FREE_ACT|SEE_INVIS|VAMPIRIC|KILL_DRAGON|SLAY_ANIMAL|SLAY_EVIL|BRAND_ELEC|BRAND_ACID|SLAY_UNDEAD|SLAY_DEMON|SLAY_TROLL|SLAY_GIANT|SLAY_ORC|WARNING|IM_FIRE|RES_SHARDS|RES_FEAR|TUNNEL|INFRA|SEARCH|REFLECT|LITE|TELEPATHY|REGEN|BRAND_FIRE|BRAND_COLD|BRAND_POIS|SLAY_HUMAN|HIDE_TYPE|SHOW_MODS|RIDING|QUESTITEM|INSTA_ART,,なんというか適当に作られた棒だ。,,
182,いいかげんな,of irresponsibility,19,63,7,100,127,1,50,1000000,0,0,0,0,1d1,22,22,10,0,SPEED|INT|WIS|SUST_INT|SUST_WIS|XTRA_SHOTS|XTRA_MIGHT|DEC_MANA|RES_DARK|RES_LITE|RES_DISEN|RES_BLIND|IM_COLD|SLOW_DIGEST|HIDE_TYPE|SHOW_MODS|QUESTITEM|INSTA_ART,,すごくいいかげんな作りの弓だ。,,
183,やる気のない,of idler,36,63,7,100,127,1,10,1000000,0,0,0,0,1d1,10,10,77,0,STEALTH|CON|CHR|SUST_CON|SUST_CHR|IM_ELEC|RES_ACID|RES_CONF|RES_SOUND|RES_NETHER|RES_NEXUS|RES_CHAOS|SH_FIRE|SH_ELEC|SH_COLD|RES_POIS|HOLD_LIFE|LEVITATION|HIDE_TYPE|SHOW_MODS|QUESTITEM|INSTA_ART,,どう見てもやる気のない感じの服だ。,,# The Broad Sword 'Arunruth'# (コメント)### (小林)# これは，文字どおりだと「アルンルース」なんだけど，シルマリルリオン# に出てくる剣は本当は'Aranruth'．シンゴル王と代々のヌメノールの王の# 剣です．たぶん元のソースが綴りを間違えちゃったんだよね．#
184,『アランルース』,'Aranruth',23,16,4,100,20,45,150,50000,0,0,0,0,3d5,20,12,0,0,DEX|HIDE_TYPE|SLAY_DEMON|SLAY_ORC|FREE_ACT|RES_COLD|LEVITATION|SLOW_DIGEST|ACTIVATE|SHOW_MODS|ESP_ORC|ESP_TROLL|ESP_GIANT|ESP_DEMON,,いみじくも「王の怒り」と名付けられた、灰色マント王シンゴルの美しい剣だ。その刃は氷の如く輝き、悪魔の心臓をも凍てつかせる。金銀の細工が施されたその柄を手にすれば、しなやかな身のこなしと軽やかな足取を感じられるだろう。,"The beautiful sword of Thingol, justly named ""King's Ire"".  It glistens icy enough to freeze the hearts of demons, and you feel supple and lightfooted as you clasp its hilt of gold and silver inlay.","# The Set of Gauntlets 'Paurnimmen'# ???, Ko"
185,『パウアニンメン』,'Paurnimmen',31,2,0,100,10,20,25,13000,0,11,2,0,1d1,0,0,15,0,RES_COLD|ACTIVATE,,シンダール語で「白き拳」を意味する名を持つこの籠手は常に冷たく輝き、氷の矢を放つことができる。,A set of handgear so icy as to be able to fire frost bolts.,
186,航海者エアレンディルの,of Earendil,34,7,0,100,50,6,160,90000,0,11,10,0,1d6,0,0,20,0,LITE|RES_BLIND|RES_DARK|RES_NETHER|RES_ELEC|RES_FIRE|ACTIVATE|ESP_GOOD,,かつて偉大なる船乗りエアレンディルが身に付けていた輝く盾だ。「輝く盾にはあらゆる危害や傷害をさけるルーン文字を刻み込んだ。」(J.R.R.トールキン、瀬田貞二・田中明子訳 新版指輪物語) ,"A shining shield, once borne by the great mariner Earendil, ""scored with runes to keep all wounds and harm from him"".",#D:あらゆる害なすものを退けるルーン文字が刻まれている。# The Spear 'Aeglos'# (コメント)## wp.220##(都々目)#『つらら』というスピア → 『アイグロス』というスピア#＊指輪物語ではこう表記されています。#　『親しみを出すために』日本語でと言われましたが、そうするとエルフ語全部を#日本語に訳さなくてはなりません。一部だけエルフ語から日本語に訳するのは不自#然です。また、指輪物語についてのトールキンの話しに『英語とエルフ語の対比を』#出そうとしたと言うことですから、英語は日本語に訳し、エルフ語はエルフ語とし#て残しておくべきです。指輪物語の日本語版でも基本的にこの考え方によって訳さ#れていますし。それに『つらら』は格好悪いし折れそうだ(笑)。#
